order_id,date,time,name,category,size,price_unit,quantity,total_price
8315,2015-05-19,19:14:23,The Italian Supreme Pizza,Supreme,L,20,1,20
8316,2015-05-19,19:17:28,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
8317,2015-05-19,19:31:10,The Brie Carre Pizza,Supreme,S,23,1,23
8318,2015-05-19,19:33:02,The Sicilian Pizza,Supreme,S,12,1,12
8319,2015-05-19,20:24:54,The Chicken Pesto Pizza,Chicken,L,20,1,20
8320,2015-05-19,20:28:18,The Barbecue Chicken Pizza,Chicken,M,16,1,16
8320,2015-05-19,20:28:18,The Big Meat Pizza,Classic,S,12,1,12
8321,2015-05-19,21:49:28,The Barbecue Chicken Pizza,Chicken,M,16,1,16
8321,2015-05-19,21:49:28,The Prosciutto and Arugula Pizza,Supreme,M,16,1,16
8322,2015-05-20,11:19:06,The Pepperoni Pizza,Classic,S,97,1,97
8323,2015-05-20,11:30:28,The Southwest Chicken Pizza,Chicken,M,16,1,16
8324,2015-05-20,11:35:42,The Classic Deluxe Pizza,Classic,L,20,1,20
8324,2015-05-20,11:35:42,The Napolitana Pizza,Classic,M,16,1,16
8325,2015-05-20,12:02:52,The Italian Vegetables Pizza,Veggie,M,16,1,16
8325,2015-05-20,12:02:52,The Sicilian Pizza,Supreme,M,16,1,16
8326,2015-05-20,12:12:34,The Pepper Salami Pizza,Supreme,L,20,1,20
8327,2015-05-20,12:16:15,The Big Meat Pizza,Classic,S,12,1,12
8327,2015-05-20,12:16:15,The California Chicken Pizza,Chicken,L,20,1,20
8327,2015-05-20,12:16:15,The Hawaiian Pizza,Classic,M,13,1,13
8327,2015-05-20,12:16:15,The Sicilian Pizza,Supreme,M,16,1,16
8328,2015-05-20,12:19:17,The Classic Deluxe Pizza,Classic,L,20,1,20
8328,2015-05-20,12:19:17,The Italian Supreme Pizza,Supreme,M,16,1,16
8328,2015-05-20,12:19:17,The Pepperoni Pizza,Classic,L,15,1,15
8328,2015-05-20,12:19:17,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
8329,2015-05-20,12:23:22,The Chicken Pesto Pizza,Chicken,S,12,1,12
8329,2015-05-20,12:23:22,The Hawaiian Pizza,Classic,L,16,1,16
8329,2015-05-20,12:23:22,The Mexicana Pizza,Veggie,L,20,1,20
8329,2015-05-20,12:23:22,The Southwest Chicken Pizza,Chicken,L,20,1,20
8330,2015-05-20,12:25:45,The Classic Deluxe Pizza,Classic,M,16,1,16
8330,2015-05-20,12:25:45,The Green Garden Pizza,Veggie,S,12,2,24
8330,2015-05-20,12:25:45,The Hawaiian Pizza,Classic,L,16,1,16
8330,2015-05-20,12:25:45,The Italian Capocollo Pizza,Classic,M,16,1,16
8330,2015-05-20,12:25:45,The Italian Supreme Pizza,Supreme,S,12,2,24
8330,2015-05-20,12:25:45,The Mexicana Pizza,Veggie,L,20,1,20
8330,2015-05-20,12:25:45,The Pepperoni Pizza,Classic,M,12,1,12
8330,2015-05-20,12:25:45,The Pepperoni Pizza,Classic,S,97,1,97
8330,2015-05-20,12:25:45,The Pepper Salami Pizza,Supreme,L,20,1,20
8330,2015-05-20,12:25:45,The Prosciutto and Arugula Pizza,Supreme,L,20,1,20
8330,2015-05-20,12:25:45,The Sicilian Pizza,Supreme,L,20,1,20
8330,2015-05-20,12:25:45,The Southwest Chicken Pizza,Chicken,L,20,1,20
8331,2015-05-20,12:35:36,The Four Cheese Pizza,Veggie,L,17,1,17
8331,2015-05-20,12:35:36,The Pepper Salami Pizza,Supreme,M,16,1,16
8332,2015-05-20,12:52:14,The Soppressata Pizza,Supreme,L,20,1,20
8333,2015-05-20,13:16:12,The Classic Deluxe Pizza,Classic,M,16,1,16
8333,2015-05-20,13:16:12,The Classic Deluxe Pizza,Classic,S,12,1,12
8333,2015-05-20,13:16:12,The Four Cheese Pizza,Veggie,L,17,1,17
8333,2015-05-20,13:16:12,The Spinach Supreme Pizza,Supreme,S,12,1,12
8334,2015-05-20,13:34:57,The Spinach Pesto Pizza,Veggie,L,20,1,20
8335,2015-05-20,13:35:12,The Hawaiian Pizza,Classic,L,16,1,16
8336,2015-05-20,13:46:47,The Calabrese Pizza,Supreme,M,16,1,16
8337,2015-05-20,13:49:44,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
8338,2015-05-20,13:57:46,The Four Cheese Pizza,Veggie,M,14,1,14
8339,2015-05-20,14:09:48,The Four Cheese Pizza,Veggie,M,14,1,14
8340,2015-05-20,14:11:37,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8340,2015-05-20,14:11:37,The Classic Deluxe Pizza,Classic,M,16,1,16
8340,2015-05-20,14:11:37,The Green Garden Pizza,Veggie,M,16,1,16
8340,2015-05-20,14:11:37,The Hawaiian Pizza,Classic,L,16,1,16
8340,2015-05-20,14:11:37,The Italian Capocollo Pizza,Classic,M,16,1,16
8340,2015-05-20,14:11:37,The Italian Supreme Pizza,Supreme,L,20,1,20
8340,2015-05-20,14:11:37,The Spinach Pesto Pizza,Veggie,S,12,2,24
8340,2015-05-20,14:11:37,The Greek Pizza,Classic,XL,25,1,25
8341,2015-05-20,14:17:25,The Spinach and Feta Pizza,Veggie,S,12,1,12
8342,2015-05-20,14:18:05,The Pepper Salami Pizza,Supreme,L,20,1,20
8343,2015-05-20,14:29:16,The Hawaiian Pizza,Classic,L,16,1,16
8344,2015-05-20,14:55:35,The Pepperoni Pizza,Classic,M,12,1,12
8345,2015-05-20,14:57:20,The Five Cheese Pizza,Veggie,L,18,1,18
8345,2015-05-20,14:57:20,The Soppressata Pizza,Supreme,M,16,1,16
8346,2015-05-20,15:03:38,The Spinach and Feta Pizza,Veggie,S,12,1,12
8347,2015-05-20,15:24:45,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,17,1,17
8347,2015-05-20,15:24:45,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8347,2015-05-20,15:24:45,The Spicy Italian Pizza,Supreme,L,20,1,20
8347,2015-05-20,15:24:45,The Spinach and Feta Pizza,Veggie,L,20,1,20
8348,2015-05-20,15:29:07,The Spinach Pesto Pizza,Veggie,L,20,1,20
8349,2015-05-20,15:38:08,The Thai Chicken Pizza,Chicken,L,20,1,20
8350,2015-05-20,15:40:08,The Four Cheese Pizza,Veggie,M,14,1,14
8350,2015-05-20,15:40:08,The Spicy Italian Pizza,Supreme,L,20,1,20
8350,2015-05-20,15:40:08,The Greek Pizza,Classic,XL,25,1,25
8351,2015-05-20,15:42:23,The Classic Deluxe Pizza,Classic,S,12,1,12
8351,2015-05-20,15:42:23,The Italian Vegetables Pizza,Veggie,M,16,1,16
8351,2015-05-20,15:42:23,The Mexicana Pizza,Veggie,L,20,1,20
8352,2015-05-20,15:42:33,The Spicy Italian Pizza,Supreme,S,12,1,12
8353,2015-05-20,15:43:38,The Italian Supreme Pizza,Supreme,M,16,1,16
8353,2015-05-20,15:43:38,The Napolitana Pizza,Classic,M,16,1,16
8353,2015-05-20,15:43:38,The Pepper Salami Pizza,Supreme,L,20,1,20
8354,2015-05-20,16:04:49,The Pepperoni Pizza,Classic,M,12,1,12
8354,2015-05-20,16:04:49,The Southwest Chicken Pizza,Chicken,L,20,1,20
8355,2015-05-20,16:17:04,The Hawaiian Pizza,Classic,L,16,1,16
8355,2015-05-20,16:17:04,The Spicy Italian Pizza,Supreme,M,16,1,16
8356,2015-05-20,16:53:15,The Barbecue Chicken Pizza,Chicken,M,16,1,16
8356,2015-05-20,16:53:15,The Spicy Italian Pizza,Supreme,L,20,1,20
8357,2015-05-20,16:55:37,The Sicilian Pizza,Supreme,L,20,1,20
8358,2015-05-20,17:11:48,The Hawaiian Pizza,Classic,S,10,1,10
8358,2015-05-20,17:11:48,The Soppressata Pizza,Supreme,M,16,1,16
8358,2015-05-20,17:11:48,The Thai Chicken Pizza,Chicken,L,20,1,20
8359,2015-05-20,17:17:51,The California Chicken Pizza,Chicken,M,16,1,16
8359,2015-05-20,17:17:51,The Chicken Pesto Pizza,Chicken,S,12,1,12
8359,2015-05-20,17:17:51,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
8360,2015-05-20,17:26:35,The Barbecue Chicken Pizza,Chicken,S,12,1,12
8361,2015-05-20,17:27:48,The Prosciutto and Arugula Pizza,Supreme,L,20,1,20
8361,2015-05-20,17:27:48,The Greek Pizza,Classic,M,16,1,16
8362,2015-05-20,17:40:48,The Chicken Alfredo Pizza,Chicken,M,16,1,16
8362,2015-05-20,17:40:48,The Pepperoni Pizza,Classic,M,12,1,12
8362,2015-05-20,17:40:48,The Spinach Pesto Pizza,Veggie,S,12,1,12
8363,2015-05-20,17:52:24,The Napolitana Pizza,Classic,S,12,1,12
8363,2015-05-20,17:52:24,The Southwest Chicken Pizza,Chicken,M,16,1,16
8364,2015-05-20,17:57:13,The California Chicken Pizza,Chicken,M,16,1,16
8364,2015-05-20,17:57:13,The Spinach and Feta Pizza,Veggie,M,16,1,16
8365,2015-05-20,18:02:07,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8365,2015-05-20,18:02:07,The California Chicken Pizza,Chicken,L,20,1,20
8366,2015-05-20,18:12:54,The California Chicken Pizza,Chicken,M,16,1,16
8366,2015-05-20,18:12:54,The Four Cheese Pizza,Veggie,M,14,1,14
8366,2015-05-20,18:12:54,The Italian Capocollo Pizza,Classic,L,20,1,20
8366,2015-05-20,18:12:54,The Spinach Pesto Pizza,Veggie,S,12,1,12
8367,2015-05-20,18:13:28,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8367,2015-05-20,18:13:28,The Four Cheese Pizza,Veggie,M,14,1,14
8367,2015-05-20,18:13:28,The Greek Pizza,Classic,XL,25,1,25
8368,2015-05-20,18:33:39,The Hawaiian Pizza,Classic,M,13,1,13
8369,2015-05-20,18:35:39,The Mediterranean Pizza,Veggie,L,20,1,20
8370,2015-05-20,18:45:36,The Calabrese Pizza,Supreme,M,16,1,16
8371,2015-05-20,18:54:54,The Sicilian Pizza,Supreme,S,12,1,12
8372,2015-05-20,19:24:45,The Classic Deluxe Pizza,Classic,M,16,1,16
8372,2015-05-20,19:24:45,The Classic Deluxe Pizza,Classic,S,12,1,12
8372,2015-05-20,19:24:45,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
8373,2015-05-20,19:25:08,The Barbecue Chicken Pizza,Chicken,M,16,1,16
8373,2015-05-20,19:25:08,The Five Cheese Pizza,Veggie,L,18,1,18
8373,2015-05-20,19:25:08,The Thai Chicken Pizza,Chicken,L,20,1,20
8374,2015-05-20,19:35:39,The Brie Carre Pizza,Supreme,S,23,1,23
8375,2015-05-20,19:47:23,The Mexicana Pizza,Veggie,L,20,1,20
8375,2015-05-20,19:47:23,The Spicy Italian Pizza,Supreme,L,20,1,20
8376,2015-05-20,19:51:56,The Pepper Salami Pizza,Supreme,M,16,1,16
8377,2015-05-20,20:11:45,The Spinach and Feta Pizza,Veggie,L,20,1,20
8378,2015-05-20,20:34:17,The Five Cheese Pizza,Veggie,L,18,1,18
8378,2015-05-20,20:34:17,The Mediterranean Pizza,Veggie,L,20,2,40
8378,2015-05-20,20:34:17,The Mexicana Pizza,Veggie,L,20,1,20
8379,2015-05-20,20:50:03,The Four Cheese Pizza,Veggie,L,17,1,17
8380,2015-05-20,20:54:11,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8380,2015-05-20,20:54:11,The Classic Deluxe Pizza,Classic,L,20,1,20
8380,2015-05-20,20:54:11,The Pepperoni Pizza,Classic,S,97,1,97
8381,2015-05-20,21:44:34,The Spinach Supreme Pizza,Supreme,S,12,1,12
8382,2015-05-20,22:13:30,The California Chicken Pizza,Chicken,M,16,1,16
8382,2015-05-20,22:13:30,The Chicken Alfredo Pizza,Chicken,M,16,1,16
8382,2015-05-20,22:13:30,The Hawaiian Pizza,Classic,L,16,1,16
8382,2015-05-20,22:13:30,The Spinach Pesto Pizza,Veggie,L,20,1,20
8383,2015-05-20,22:14:23,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
8384,2015-05-20,22:14:27,The Green Garden Pizza,Veggie,S,12,1,12
8385,2015-05-20,22:20:47,The Calabrese Pizza,Supreme,M,16,1,16
8386,2015-05-21,11:31:00,The Mexicana Pizza,Veggie,L,20,1,20
8387,2015-05-21,11:48:48,The Calabrese Pizza,Supreme,L,20,1,20
8388,2015-05-21,12:12:43,The Brie Carre Pizza,Supreme,S,23,1,23
8388,2015-05-21,12:12:43,The Five Cheese Pizza,Veggie,L,18,1,18
8388,2015-05-21,12:12:43,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,17,1,17
8388,2015-05-21,12:12:43,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8389,2015-05-21,12:26:16,The Five Cheese Pizza,Veggie,L,18,1,18
8390,2015-05-21,12:28:46,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8391,2015-05-21,12:34:40,The Spicy Italian Pizza,Supreme,L,20,1,20
8391,2015-05-21,12:34:40,The Spinach and Feta Pizza,Veggie,M,16,1,16
8391,2015-05-21,12:34:40,The Thai Chicken Pizza,Chicken,L,20,1,20
8392,2015-05-21,12:37:25,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8392,2015-05-21,12:37:25,The California Chicken Pizza,Chicken,L,20,1,20
8392,2015-05-21,12:37:25,The Italian Capocollo Pizza,Classic,L,20,1,20
8392,2015-05-21,12:37:25,The Italian Supreme Pizza,Supreme,L,20,1,20
8392,2015-05-21,12:37:25,The Italian Supreme Pizza,Supreme,M,16,1,16
8392,2015-05-21,12:37:25,The Italian Supreme Pizza,Supreme,S,12,1,12
8392,2015-05-21,12:37:25,The Prosciutto and Arugula Pizza,Supreme,S,12,1,12
8392,2015-05-21,12:37:25,The Southwest Chicken Pizza,Chicken,L,20,1,20
8392,2015-05-21,12:37:25,The Spicy Italian Pizza,Supreme,M,16,1,16
8393,2015-05-21,12:50:08,The Pepper Salami Pizza,Supreme,L,20,1,20
8394,2015-05-21,13:00:08,The Hawaiian Pizza,Classic,S,10,1,10
8395,2015-05-21,13:04:34,The Green Garden Pizza,Veggie,S,12,1,12
8396,2015-05-21,13:09:21,The Italian Capocollo Pizza,Classic,M,16,1,16
8397,2015-05-21,13:09:40,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8397,2015-05-21,13:09:40,The Classic Deluxe Pizza,Classic,M,16,1,16
8398,2015-05-21,13:15:38,The Chicken Alfredo Pizza,Chicken,M,16,1,16
8399,2015-05-21,13:23:02,The Hawaiian Pizza,Classic,S,10,1,10
8399,2015-05-21,13:23:02,The Italian Supreme Pizza,Supreme,M,16,1,16
8400,2015-05-21,13:29:23,The Napolitana Pizza,Classic,L,20,1,20
8401,2015-05-21,13:30:34,The Calabrese Pizza,Supreme,M,16,1,16
8402,2015-05-21,13:31:38,The Vegetables + Vegetables Pizza,Veggie,L,20,1,20
8403,2015-05-21,13:54:50,The Barbecue Chicken Pizza,Chicken,M,16,1,16
8403,2015-05-21,13:54:50,The Pepperoni Pizza,Classic,S,97,1,97
8404,2015-05-21,14:03:40,The Pepper Salami Pizza,Supreme,L,20,1,20
8405,2015-05-21,14:08:26,The Big Meat Pizza,Classic,S,12,1,12
8405,2015-05-21,14:08:26,The Classic Deluxe Pizza,Classic,M,16,1,16
8406,2015-05-21,14:33:12,The Mediterranean Pizza,Veggie,S,12,1,12
8406,2015-05-21,14:33:12,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14,1,14
8407,2015-05-21,14:54:42,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
8408,2015-05-21,15:00:37,The Napolitana Pizza,Classic,L,20,1,20
8409,2015-05-21,15:55:05,The Big Meat Pizza,Classic,S,12,1,12
8409,2015-05-21,15:55:05,The Brie Carre Pizza,Supreme,S,23,1,23
8409,2015-05-21,15:55:05,The Spinach Supreme Pizza,Supreme,M,16,1,16
8410,2015-05-21,16:07:49,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14,1,14
8410,2015-05-21,16:07:49,The Spinach and Feta Pizza,Veggie,L,20,1,20
8410,2015-05-21,16:07:49,The Spinach Supreme Pizza,Supreme,L,20,1,20
8411,2015-05-21,16:49:22,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8411,2015-05-21,16:49:22,The Mediterranean Pizza,Veggie,L,20,1,20
8411,2015-05-21,16:49:22,The Thai Chicken Pizza,Chicken,M,16,1,16
8412,2015-05-21,16:55:38,The Four Cheese Pizza,Veggie,L,17,1,17
8412,2015-05-21,16:55:38,The Hawaiian Pizza,Classic,S,10,1,10
8412,2015-05-21,16:55:38,The Sicilian Pizza,Supreme,S,12,1,12
8412,2015-05-21,16:55:38,The Southwest Chicken Pizza,Chicken,L,20,1,20
8413,2015-05-21,16:55:59,The Five Cheese Pizza,Veggie,L,18,1,18
8413,2015-05-21,16:55:59,The Green Garden Pizza,Veggie,S,12,1,12
8413,2015-05-21,16:55:59,The Italian Supreme Pizza,Supreme,L,20,1,20
8413,2015-05-21,16:55:59,The Southwest Chicken Pizza,Chicken,L,20,1,20
8414,2015-05-21,16:57:51,The California Chicken Pizza,Chicken,M,16,1,16
8414,2015-05-21,16:57:51,The Italian Vegetables Pizza,Veggie,S,12,1,12
8415,2015-05-21,17:03:12,The Spicy Italian Pizza,Supreme,L,20,1,20
8416,2015-05-21,17:12:56,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8416,2015-05-21,17:12:56,The Spinach Supreme Pizza,Supreme,M,16,1,16
8417,2015-05-21,17:13:55,The Southwest Chicken Pizza,Chicken,S,12,1,12
8417,2015-05-21,17:13:55,The Spinach Supreme Pizza,Supreme,L,20,1,20
8418,2015-05-21,17:16:11,The California Chicken Pizza,Chicken,M,16,1,16
8419,2015-05-21,17:16:30,The Big Meat Pizza,Classic,S,12,2,24
8419,2015-05-21,17:16:30,The Spicy Italian Pizza,Supreme,L,20,1,20
8419,2015-05-21,17:16:30,The Vegetables + Vegetables Pizza,Veggie,S,12,1,12
8420,2015-05-21,17:19:26,The Hawaiian Pizza,Classic,L,16,1,16
8420,2015-05-21,17:19:26,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8420,2015-05-21,17:19:26,The Spicy Italian Pizza,Supreme,L,20,1,20
8421,2015-05-21,17:36:58,The Italian Vegetables Pizza,Veggie,L,21,1,21
8422,2015-05-21,17:46:36,The Sicilian Pizza,Supreme,M,16,1,16
8422,2015-05-21,17:46:36,The Greek Pizza,Classic,L,20,1,20
8423,2015-05-21,18:02:46,The Classic Deluxe Pizza,Classic,M,16,1,16
8423,2015-05-21,18:02:46,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14,1,14
8423,2015-05-21,18:02:46,The Pepper Salami Pizza,Supreme,M,16,1,16
8424,2015-05-21,18:05:41,The Barbecue Chicken Pizza,Chicken,M,16,1,16
8424,2015-05-21,18:05:41,The Mediterranean Pizza,Veggie,M,16,1,16
8424,2015-05-21,18:05:41,The Pepperoni Pizza,Classic,M,12,1,12
8424,2015-05-21,18:05:41,The Pepper Salami Pizza,Supreme,S,12,1,12
8425,2015-05-21,18:07:32,The Spicy Italian Pizza,Supreme,L,20,1,20
8426,2015-05-21,18:12:35,The Calabrese Pizza,Supreme,M,16,1,16
8426,2015-05-21,18:12:35,The Four Cheese Pizza,Veggie,M,14,1,14
8427,2015-05-21,18:22:16,The Italian Supreme Pizza,Supreme,L,20,1,20
8428,2015-05-21,18:32:14,The Southwest Chicken Pizza,Chicken,L,20,1,20
8429,2015-05-21,18:43:18,The Mexicana Pizza,Veggie,L,20,1,20
8430,2015-05-21,19:04:53,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8431,2015-05-21,19:13:01,The California Chicken Pizza,Chicken,L,20,1,20
8431,2015-05-21,19:13:01,The Sicilian Pizza,Supreme,S,12,1,12
8431,2015-05-21,19:13:01,The Thai Chicken Pizza,Chicken,M,16,1,16
8431,2015-05-21,19:13:01,The Thai Chicken Pizza,Chicken,S,12,1,12
8432,2015-05-21,19:13:07,The Barbecue Chicken Pizza,Chicken,S,12,1,12
8432,2015-05-21,19:13:07,The Mexicana Pizza,Veggie,M,16,1,16
8433,2015-05-21,19:27:40,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8433,2015-05-21,19:27:40,The Classic Deluxe Pizza,Classic,M,16,1,16
8433,2015-05-21,19:27:40,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8434,2015-05-21,19:34:01,The Mexicana Pizza,Veggie,M,16,1,16
8434,2015-05-21,19:34:01,The Sicilian Pizza,Supreme,S,12,1,12
8435,2015-05-21,19:47:53,The Italian Capocollo Pizza,Classic,S,12,1,12
8435,2015-05-21,19:47:53,The Italian Supreme Pizza,Supreme,S,12,1,12
8436,2015-05-21,19:53:53,The Pepperoni Pizza,Classic,S,97,1,97
8437,2015-05-21,20:05:28,The Mediterranean Pizza,Veggie,S,12,1,12
8437,2015-05-21,20:05:28,The Napolitana Pizza,Classic,L,20,1,20
8437,2015-05-21,20:05:28,The Pepperoni Pizza,Classic,L,15,1,15
8437,2015-05-21,20:05:28,The Spinach and Feta Pizza,Veggie,L,20,1,20
8438,2015-05-21,20:23:11,The Calabrese Pizza,Supreme,M,16,1,16
8438,2015-05-21,20:23:11,The Pepperoni Pizza,Classic,M,12,1,12
8438,2015-05-21,20:23:11,The Spicy Italian Pizza,Supreme,L,20,1,20
8438,2015-05-21,20:23:11,The Spinach and Feta Pizza,Veggie,M,16,1,16
8439,2015-05-21,20:29:21,The Calabrese Pizza,Supreme,S,12,1,12
8439,2015-05-21,20:29:21,The Four Cheese Pizza,Veggie,L,17,1,17
8440,2015-05-21,20:59:17,The Calabrese Pizza,Supreme,M,16,1,16
8440,2015-05-21,20:59:17,The Southwest Chicken Pizza,Chicken,L,20,1,20
8441,2015-05-21,21:14:52,The Brie Carre Pizza,Supreme,S,23,1,23
8441,2015-05-21,21:14:52,The Italian Supreme Pizza,Supreme,M,16,1,16
8441,2015-05-21,21:14:52,The Spicy Italian Pizza,Supreme,L,20,1,20
8441,2015-05-21,21:14:52,The Greek Pizza,Classic,XL,25,1,25
8442,2015-05-21,21:16:10,The California Chicken Pizza,Chicken,L,20,1,20
8443,2015-05-21,21:28:04,The Four Cheese Pizza,Veggie,L,17,1,17
8443,2015-05-21,21:28:04,The Italian Capocollo Pizza,Classic,S,12,1,12
8444,2015-05-22,11:18:19,The Thai Chicken Pizza,Chicken,S,12,1,12
8445,2015-05-22,11:20:20,The Italian Capocollo Pizza,Classic,M,16,1,16
8446,2015-05-22,12:01:37,The Pepperoni Pizza,Classic,L,15,1,15
8447,2015-05-22,12:07:25,The Italian Supreme Pizza,Supreme,M,16,1,16
8447,2015-05-22,12:07:25,The Southwest Chicken Pizza,Chicken,L,20,1,20
8448,2015-05-22,12:23:54,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8449,2015-05-22,12:30:54,The Chicken Pesto Pizza,Chicken,L,20,1,20
8449,2015-05-22,12:30:54,The Italian Supreme Pizza,Supreme,M,16,1,16
8449,2015-05-22,12:30:54,The Thai Chicken Pizza,Chicken,L,20,1,20
8450,2015-05-22,12:31:29,The Four Cheese Pizza,Veggie,L,17,1,17
8451,2015-05-22,12:34:41,The Classic Deluxe Pizza,Classic,L,20,1,20
8451,2015-05-22,12:34:41,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,M,14,1,14
8452,2015-05-22,12:39:30,The Barbecue Chicken Pizza,Chicken,S,12,1,12
8452,2015-05-22,12:39:30,The California Chicken Pizza,Chicken,M,16,1,16
8452,2015-05-22,12:39:30,The Classic Deluxe Pizza,Classic,M,16,1,16
8452,2015-05-22,12:39:30,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,L,17,1,17
8452,2015-05-22,12:39:30,The Pepperoni Pizza,Classic,M,12,1,12
8452,2015-05-22,12:39:30,The Spicy Italian Pizza,Supreme,L,20,1,20
8452,2015-05-22,12:39:30,The Spinach and Feta Pizza,Veggie,L,20,1,20
8452,2015-05-22,12:39:30,The Spinach Supreme Pizza,Supreme,L,20,1,20
8453,2015-05-22,12:47:47,The Pepperoni Pizza,Classic,M,12,1,12
8454,2015-05-22,12:50:41,The Classic Deluxe Pizza,Classic,M,16,1,16
8454,2015-05-22,12:50:41,The Five Cheese Pizza,Veggie,L,18,1,18
8454,2015-05-22,12:50:41,The Mediterranean Pizza,Veggie,L,20,1,20
8455,2015-05-22,12:52:03,The Spicy Italian Pizza,Supreme,S,12,1,12
8456,2015-05-22,13:23:59,The Hawaiian Pizza,Classic,S,10,1,10
8457,2015-05-22,13:28:01,The California Chicken Pizza,Chicken,M,16,1,16
8458,2015-05-22,13:31:37,The Italian Vegetables Pizza,Veggie,M,16,1,16
8459,2015-05-22,13:35:10,The Big Meat Pizza,Classic,S,12,1,12
8459,2015-05-22,13:35:10,The Calabrese Pizza,Supreme,M,16,1,16
8459,2015-05-22,13:35:10,The Classic Deluxe Pizza,Classic,M,16,1,16
8459,2015-05-22,13:35:10,The Green Garden Pizza,Veggie,L,20,1,20
8459,2015-05-22,13:35:10,The Pepperoni Pizza,Classic,L,15,2,30
8459,2015-05-22,13:35:10,The Pepperoni Pizza,Classic,M,12,1,12
8459,2015-05-22,13:35:10,The Pepper Salami Pizza,Supreme,L,20,1,20
8459,2015-05-22,13:35:10,The Sicilian Pizza,Supreme,M,16,1,16
8459,2015-05-22,13:35:10,The Southwest Chicken Pizza,Chicken,L,20,2,40
8459,2015-05-22,13:35:10,The Spicy Italian Pizza,Supreme,S,12,1,12
8459,2015-05-22,13:35:10,The Spinach and Feta Pizza,Veggie,L,20,1,20
8459,2015-05-22,13:35:10,The Spinach Supreme Pizza,Supreme,S,12,1,12
8459,2015-05-22,13:35:10,The Thai Chicken Pizza,Chicken,L,20,1,20
8460,2015-05-22,13:37:17,The Spicy Italian Pizza,Supreme,S,12,1,12
8461,2015-05-22,14:44:49,The Four Cheese Pizza,Veggie,L,17,1,17
8462,2015-05-22,14:51:23,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8463,2015-05-22,15:23:43,The Five Cheese Pizza,Veggie,L,18,1,18
8463,2015-05-22,15:23:43,The Spinach and Feta Pizza,Veggie,L,20,1,20
8463,2015-05-22,15:23:43,The Spinach Supreme Pizza,Supreme,S,12,1,12
8463,2015-05-22,15:23:43,The Vegetables + Vegetables Pizza,Veggie,M,16,1,16
8464,2015-05-22,15:49:30,The Green Garden Pizza,Veggie,L,20,1,20
8465,2015-05-22,16:01:51,The California Chicken Pizza,Chicken,M,16,1,16
8465,2015-05-22,16:01:51,The Spicy Italian Pizza,Supreme,L,20,1,20
8466,2015-05-22,16:14:53,The Spicy Italian Pizza,Supreme,M,16,1,16
8467,2015-05-22,16:15:32,The Big Meat Pizza,Classic,S,12,1,12
8468,2015-05-22,16:17:47,The Italian Capocollo Pizza,Classic,L,20,1,20
8468,2015-05-22,16:17:47,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,S,11,1,11
8468,2015-05-22,16:17:47,The Spinach Supreme Pizza,Supreme,M,16,1,16
8469,2015-05-22,16:20:59,The Four Cheese Pizza,Veggie,M,14,1,14
8470,2015-05-22,16:22:09,The Italian Supreme Pizza,Supreme,M,16,1,16
8470,2015-05-22,16:22:09,The Sicilian Pizza,Supreme,S,12,1,12
8470,2015-05-22,16:22:09,The Greek Pizza,Classic,S,12,1,12
8471,2015-05-22,16:49:27,The Barbecue Chicken Pizza,Chicken,L,20,1,20
8471,2015-05-22,16:49:27,The Classic Deluxe Pizza,Classic,L,20,1,20
8472,2015-05-22,16:52:56,The Thai Chicken Pizza,Chicken,L,20,1,20
